"qualityReportID","measureRepID","sampleID","measureSetRepID","qualityFlag","severity","lastEdited","notes"
"noConcern o.12.05.22covN24396","o.12.05.22covN24396",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.05.22nPPMoV4397","o.12.05.22nPPMoV4397",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.06.22covN14398","o.12.06.22covN14398",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.06.22covN14399","o.12.06.22covN14399",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.06.22covN24400","o.12.06.22covN24400",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.06.22covN24401","o.12.06.22covN24401",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.06.22nPPMoV4402","o.12.06.22nPPMoV4402",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.07.22covN14403","o.12.07.22covN14403",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.07.22covN14404","o.12.07.22covN14404",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.07.22covN24405","o.12.07.22covN24405",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.07.22covN24406","o.12.07.22covN24406",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.07.22nPPMoV4407","o.12.07.22nPPMoV4407",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.08.22covN14408","o.12.08.22covN14408",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.08.22covN14409","o.12.08.22covN14409",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.08.22covN24410","o.12.08.22covN24410",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.08.22covN24411","o.12.08.22covN24411",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.08.22nPPMoV4412","o.12.08.22nPPMoV4412",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.09.22covN14413","o.12.09.22covN14413",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.09.22covN14414","o.12.09.22covN14414",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.09.22covN24415","o.12.09.22covN24415",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.09.22covN24416","o.12.09.22covN24416",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.09.22nPPMoV4417","o.12.09.22nPPMoV4417",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.10.22covN14418","o.12.10.22covN14418",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.10.22covN14419","o.12.10.22covN14419",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.10.22covN24420","o.12.10.22covN24420",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.10.22covN24421","o.12.10.22covN24421",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.10.22nPPMoV4422","o.12.10.22nPPMoV4422",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.11.22covN14423","o.12.11.22covN14423",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.11.22covN14424","o.12.11.22covN14424",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.11.22covN24425","o.12.11.22covN24425",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.11.22covN24426","o.12.11.22covN24426",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.11.22nPPMoV4427","o.12.11.22nPPMoV4427",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.12.22covN14428","o.12.12.22covN14428",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.12.22covN14429","o.12.12.22covN14429",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.12.22covN24430","o.12.12.22covN24430",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.12.22covN24431","o.12.12.22covN24431",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.12.22nPPMoV4432","o.12.12.22nPPMoV4432",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.13.22covN14433","o.12.13.22covN14433",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.13.22covN14434","o.12.13.22covN14434",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.13.22covN24435","o.12.13.22covN24435",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.13.22covN24436","o.12.13.22covN24436",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.13.22nPPMoV4437","o.12.13.22nPPMoV4437",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.14.22covN14438","o.12.14.22covN14438",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.14.22covN14439","o.12.14.22covN14439",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.14.22covN24440","o.12.14.22covN24440",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.14.22covN24441","o.12.14.22covN24441",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.14.22nPPMoV4442","o.12.14.22nPPMoV4442",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.15.22covN14443","o.12.15.22covN14443",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.15.22covN14444","o.12.15.22covN14444",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.15.22covN24445","o.12.15.22covN24445",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.15.22covN24446","o.12.15.22covN24446",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.15.22nPPMoV4447","o.12.15.22nPPMoV4447",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.16.22covN14448","o.12.16.22covN14448",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.16.22covN14449","o.12.16.22covN14449",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.16.22covN24450","o.12.16.22covN24450",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.16.22covN24451","o.12.16.22covN24451",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.16.22nPPMoV4452","o.12.16.22nPPMoV4452",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.18.22covN14453","o.12.18.22covN14453",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.18.22covN14454","o.12.18.22covN14454",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.18.22covN24455","o.12.18.22covN24455",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.18.22covN24456","o.12.18.22covN24456",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.18.22nPPMoV4457","o.12.18.22nPPMoV4457",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.19.22covN14458","o.12.19.22covN14458",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.19.22covN14459","o.12.19.22covN14459",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.19.22covN24460","o.12.19.22covN24460",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.19.22covN24461","o.12.19.22covN24461",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.19.22nPPMoV4462","o.12.19.22nPPMoV4462",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.20.22covN14463","o.12.20.22covN14463",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.20.22covN14464","o.12.20.22covN14464",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.20.22covN24465","o.12.20.22covN24465",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.20.22covN24466","o.12.20.22covN24466",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.20.22nPPMoV4467","o.12.20.22nPPMoV4467",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.21.22covN14468","o.12.21.22covN14468",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.21.22covN14469","o.12.21.22covN14469",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.21.22covN24470","o.12.21.22covN24470",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.21.22covN24471","o.12.21.22covN24471",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.21.22nPPMoV4472","o.12.21.22nPPMoV4472",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.22.22covN14473","o.12.22.22covN14473",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.22.22covN14474","o.12.22.22covN14474",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.22.22covN24475","o.12.22.22covN24475",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.22.22covN24476","o.12.22.22covN24476",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.22.22nPPMoV4477","o.12.22.22nPPMoV4477",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.23.22covN14478","o.12.23.22covN14478",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.23.22covN14479","o.12.23.22covN14479",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.23.22covN24480","o.12.23.22covN24480",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.23.22covN24481","o.12.23.22covN24481",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.23.22nPPMoV4482","o.12.23.22nPPMoV4482",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.24.22covN14483","o.12.24.22covN14483",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.24.22covN14484","o.12.24.22covN14484",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.24.22covN24485","o.12.24.22covN24485",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.24.22covN24486","o.12.24.22covN24486",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.24.22nPPMoV4487","o.12.24.22nPPMoV4487",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.25.22covN14488","o.12.25.22covN14488",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.25.22covN14489","o.12.25.22covN14489",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.25.22covN24490","o.12.25.22covN24490",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.25.22covN24491","o.12.25.22covN24491",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.25.22nPPMoV4492","o.12.25.22nPPMoV4492",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.26.22covN14493","o.12.26.22covN14493",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.26.22covN14494","o.12.26.22covN14494",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.26.22covN24495","o.12.26.22covN24495",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.26.22covN24496","o.12.26.22covN24496",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.26.22nPPMoV4497","o.12.26.22nPPMoV4497",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.27.22covN14498","o.12.27.22covN14498",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.27.22covN14499","o.12.27.22covN14499",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.27.22covN24500","o.12.27.22covN24500",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.27.22covN24501","o.12.27.22covN24501",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.27.22nPPMoV4502","o.12.27.22nPPMoV4502",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.28.22covN14503","o.12.28.22covN14503",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.28.22covN14504","o.12.28.22covN14504",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.28.22covN24505","o.12.28.22covN24505",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.28.22covN24506","o.12.28.22covN24506",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.28.22nPPMoV4507","o.12.28.22nPPMoV4507",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.29.22covN14508","o.12.29.22covN14508",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.29.22covN14509","o.12.29.22covN14509",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.29.22covN24510","o.12.29.22covN24510",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.29.22covN24511","o.12.29.22covN24511",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.29.22nPPMoV4512","o.12.29.22nPPMoV4512",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.30.22covN14513","o.12.30.22covN14513",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.30.22covN14514","o.12.30.22covN14514",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.30.22covN24515","o.12.30.22covN24515",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.30.22covN24516","o.12.30.22covN24516",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.30.22nPPMoV4517","o.12.30.22nPPMoV4517",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.31.22covN14518","o.12.31.22covN14518",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.31.22covN14519","o.12.31.22covN14519",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.31.22covN24520","o.12.31.22covN24520",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.31.22covN24521","o.12.31.22covN24521",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.31.22nPPMoV4522","o.12.31.22nPPMoV4522",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.01.23covN14523","o.01.01.23covN14523",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.01.23covN14524","o.01.01.23covN14524",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.01.23covN24525","o.01.01.23covN24525",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.01.23covN24526","o.01.01.23covN24526",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.01.23nPPMoV4527","o.01.01.23nPPMoV4527",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.02.23covN14528","o.01.02.23covN14528",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.02.23covN14529","o.01.02.23covN14529",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.02.23covN24530","o.01.02.23covN24530",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.02.23covN24531","o.01.02.23covN24531",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.02.23nPPMoV4532","o.01.02.23nPPMoV4532",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.03.23covN14533","o.01.03.23covN14533",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.03.23covN14534","o.01.03.23covN14534",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.03.23covN24535","o.01.03.23covN24535",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.03.23covN24536","o.01.03.23covN24536",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.03.23nPPMoV4537","o.01.03.23nPPMoV4537",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.04.23covN14538","o.01.04.23covN14538",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.04.23covN14539","o.01.04.23covN14539",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.04.23covN24540","o.01.04.23covN24540",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.04.23covN24541","o.01.04.23covN24541",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.04.23nPPMoV4542","o.01.04.23nPPMoV4542",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.05.23covN14543","o.01.05.23covN14543",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.05.23covN14544","o.01.05.23covN14544",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.05.23covN24545","o.01.05.23covN24545",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.05.23covN24546","o.01.05.23covN24546",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.05.23nPPMoV4547","o.01.05.23nPPMoV4547",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.06.23covN14548","o.01.06.23covN14548",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.06.23covN14549","o.01.06.23covN14549",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.06.23covN24550","o.01.06.23covN24550",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.06.23covN24551","o.01.06.23covN24551",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.06.23nPPMoV4552","o.01.06.23nPPMoV4552",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.07.23covN14553","o.01.07.23covN14553",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.07.23covN14554","o.01.07.23covN14554",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.07.23covN24555","o.01.07.23covN24555",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.07.23covN24556","o.01.07.23covN24556",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.07.23nPPMoV4557","o.01.07.23nPPMoV4557",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.08.23covN14558","o.01.08.23covN14558",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.08.23covN14559","o.01.08.23covN14559",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.08.23covN24560","o.01.08.23covN24560",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.08.23covN24561","o.01.08.23covN24561",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.08.23nPPMoV4562","o.01.08.23nPPMoV4562",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.09.23covN14563","o.01.09.23covN14563",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.09.23covN14564","o.01.09.23covN14564",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.09.23covN24565","o.01.09.23covN24565",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.09.23covN24566","o.01.09.23covN24566",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.09.23nPPMoV4567","o.01.09.23nPPMoV4567",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.10.23covN14568","o.01.10.23covN14568",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.10.23covN14569","o.01.10.23covN14569",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.10.23covN24570","o.01.10.23covN24570",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.10.23covN24571","o.01.10.23covN24571",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.10.23nPPMoV4572","o.01.10.23nPPMoV4572",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.11.23covN14573","o.01.11.23covN14573",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.11.23covN14574","o.01.11.23covN14574",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.11.23covN24575","o.01.11.23covN24575",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.11.23covN24576","o.01.11.23covN24576",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.11.23nPPMoV4577","o.01.11.23nPPMoV4577",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.12.23covN14578","o.01.12.23covN14578",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.12.23covN14579","o.01.12.23covN14579",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.12.23covN24580","o.01.12.23covN24580",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.12.23covN24581","o.01.12.23covN24581",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.12.23nPPMoV4582","o.01.12.23nPPMoV4582",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.13.23covN14583","o.01.13.23covN14583",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.13.23covN14584","o.01.13.23covN14584",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.13.23covN24585","o.01.13.23covN24585",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.13.23covN24586","o.01.13.23covN24586",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.13.23nPPMoV4587","o.01.13.23nPPMoV4587",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.14.23covN14588","o.01.14.23covN14588",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.14.23covN14589","o.01.14.23covN14589",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.14.23covN24590","o.01.14.23covN24590",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.14.23covN24591","o.01.14.23covN24591",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.14.23nPPMoV4592","o.01.14.23nPPMoV4592",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.15.23covN14593","o.01.15.23covN14593",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.15.23covN14594","o.01.15.23covN14594",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.15.23covN24595","o.01.15.23covN24595",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.15.23covN24596","o.01.15.23covN24596",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.15.23nPPMoV4597","o.01.15.23nPPMoV4597",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.16.23covN14598","o.01.16.23covN14598",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.16.23covN14599","o.01.16.23covN14599",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.16.23covN24600","o.01.16.23covN24600",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.16.23covN24601","o.01.16.23covN24601",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.16.23nPPMoV4602","o.01.16.23nPPMoV4602",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.17.23covN14603","o.01.17.23covN14603",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.17.23covN14604","o.01.17.23covN14604",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.17.23covN24605","o.01.17.23covN24605",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.17.23covN24606","o.01.17.23covN24606",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.17.23nPPMoV4607","o.01.17.23nPPMoV4607",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.18.23covN14608","o.01.18.23covN14608",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.18.23covN14609","o.01.18.23covN14609",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.18.23covN24610","o.01.18.23covN24610",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.18.23covN24611","o.01.18.23covN24611",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.18.23nPPMoV4612","o.01.18.23nPPMoV4612",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.19.23covN14613","o.01.19.23covN14613",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.19.23covN14614","o.01.19.23covN14614",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.19.23covN24615","o.01.19.23covN24615",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.19.23covN24616","o.01.19.23covN24616",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.19.23nPPMoV4617","o.01.19.23nPPMoV4617",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.20.23covN14618","o.01.20.23covN14618",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.20.23covN14619","o.01.20.23covN14619",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.20.23covN24620","o.01.20.23covN24620",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.20.23covN24621","o.01.20.23covN24621",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.20.23nPPMoV4622","o.01.20.23nPPMoV4622",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.21.23covN14623","o.01.21.23covN14623",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.21.23covN14624","o.01.21.23covN14624",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.21.23covN24625","o.01.21.23covN24625",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.21.23covN24626","o.01.21.23covN24626",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.21.23nPPMoV4627","o.01.21.23nPPMoV4627",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.22.23covN14628","o.01.22.23covN14628",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.22.23covN14629","o.01.22.23covN14629",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.22.23covN24630","o.01.22.23covN24630",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.22.23covN24631","o.01.22.23covN24631",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.22.23nPPMoV4632","o.01.22.23nPPMoV4632",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.23.23covN14633","o.01.23.23covN14633",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.23.23covN14634","o.01.23.23covN14634",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.23.23covN24635","o.01.23.23covN24635",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.23.23covN24636","o.01.23.23covN24636",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.23.23nPPMoV4637","o.01.23.23nPPMoV4637",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.24.23covN14638","o.01.24.23covN14638",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.24.23covN14639","o.01.24.23covN14639",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.24.23covN24640","o.01.24.23covN24640",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.24.23covN24641","o.01.24.23covN24641",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.24.23nPPMoV4642","o.01.24.23nPPMoV4642",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.25.23covN14643","o.01.25.23covN14643",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.25.23covN14644","o.01.25.23covN14644",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.25.23covN24645","o.01.25.23covN24645",NA,NA,"noConcern",NA,2024-02-05,NA
